0.01268	-1.05E-09											
0.0127	-1.04E-09											
0.01272	-1.02E-09											
0.01274	-1.02E-09											
0.01276	-1.03E-09											
0.01278	-1.04E-09											
0.0128	-1.05E-09											
0.01282	-1.05E-09											
0.01284	-1.05E-09											
0.01286	-1.02E-09											
0.01288	-1.03E-09											
0.0129	-1.04E-09											
0.01292	-1.06E-09											
0.01294	-1.05E-09											
0.01296	-1.03E-09											
0.01298	-1.00E-09											
0.013	-9.85E-10											
0.01302	-9.95E-10											
0.01304	-9.96E-10											
0.01306	-9.94E-10											
0.01308	-9.90E-10											
0.0131	-9.84E-10											
0.01312	-9.77E-10											
0.01314	-9.81E-10											
0.01316	-9.77E-10											
0.01318	-9.79E-10											
0.0132	-9.82E-10											
0.01322	-9.91E-10											
0.01324	-1.00E-09											
0.01326	-9.96E-10											
0.01328	-9.70E-10											
0.0133	-9.69E-10											
0.01332	-9.62E-10											
0.01334	-9.55E-10											
0.01336	-9.71E-10											
0.01338	-9.72E-10											
0.0134	-9.68E-10											
0.01342	-9.55E-10											
0.01344	-9.48E-10											
0.01346	-9.37E-10											
0.01348	-9.41E-10											
0.0135	-9.48E-10											
0.01352	-9.46E-10											
0.01354	-9.50E-10											
0.01356	-9.50E-10											
0.01358	-9.32E-10											
0.0136	-9.34E-10											
0.01362	-9.43E-10											
0.01364	-9.46E-10											
0.01366	-9.44E-10											
0.01368	-9.41E-10											
0.0137	-9.30E-10											
0.01372	-9.53E-10											
0.01374	-9.55E-10											
0.01376	-9.58E-10											
0.01378	-9.65E-10											
0.0138	-9.64E-10											
0.01382	-9.59E-10											
0.01384	-9.57E-10											
0.01386	-9.47E-10											
0.01388	-9.49E-10											
0.0139	-9.51E-10											
0.01392	-9.57E-10											
0.01394	-9.59E-10											
0.01396	-9.62E-10											
0.01398	-9.55E-10											
0.014	-9.36E-10											
0.01402	-9.48E-10											
0.01404	-9.31E-10											
0.01406	-9.20E-10											
0.01408	-9.17E-10											
0.0141	-9.13E-10											
0.01412	-9.11E-10											
0.01414	-9.02E-10											
0.01416	-8.95E-10											
0.01418	-8.90E-10											
0.0142	-9.02E-10											
0.01422	-9.24E-10											
0.01424	-9.23E-10											
0.01426	-9.18E-10											
0.01428	-9.29E-10											
0.0143	-9.48E-10											
0.01432	-9.35E-10											
0.01434	-9.18E-10											
0.01436	-9.10E-10											
0.01438	-9.13E-10											
0.0144	-8.99E-10											
0.01442	-8.88E-10											
0.01444	-8.90E-10											
0.01446	-9.01E-10											
0.01448	-9.04E-10											
0.0145	-9.00E-10											
0.01452	-8.98E-10											
0.01454	-9.02E-10											
0.01456	-8.94E-10											
0.01458	-8.98E-10											
0.0146	-9.08E-10											
0.01462	-9.13E-10											
0.01464	-9.11E-10											
0.01466	-9.08E-10											
0.01468	-9.13E-10											
0.0147	-9.01E-10											
0.01472	-8.74E-10											
0.01474	-8.69E-10											
0.01476	-8.66E-10											
0.01478	-8.74E-10											
0.0148	-8.88E-10											
0.01482	-8.80E-10											
0.01484	-8.78E-10											
0.01486	-8.68E-10											
0.01488	-8.63E-10											
0.0149	-8.58E-10											
0.01492	-8.50E-10											
0.01494	-8.40E-10											
0.01496	-8.36E-10											
0.01498	-8.43E-10											
0.015	-8.37E-10											
0.01502	-8.29E-10											
0.01504	-8.29E-10											
0.01506	-8.36E-10											
0.01508	-8.46E-10											
0.0151	-8.54E-10											
0.01512	-8.60E-10											
0.01514	-8.80E-10											
0.01516	-8.79E-10											
0.01518	-8.87E-10											
0.0152	-8.91E-10											
0.01522	-8.91E-10											
0.01524	-8.82E-10											
0.01526	-8.73E-10											
0.01528	-8.63E-10											
0.0153	-8.65E-10											
0.01532	-8.60E-10											
0.01534	-8.51E-10											
0.01536	-8.49E-10											
0.01538	-8.22E-10											
0.0154	-8.25E-10											
0.01542	-8.32E-10											
0.01544	-8.25E-10											
0.01546	-8.28E-10											
0.01548	-8.29E-10											
0.0155	-8.39E-10											
0.01552	-8.47E-10											
0.01554	-8.27E-10											
0.01556	-8.21E-10											
0.01558	-8.29E-10											
0.0156	-8.41E-10											
0.01562	-8.48E-10											
0.01564	-8.51E-10											
0.01566	-8.41E-10											
0.01568	-8.51E-10											
0.0157	-8.46E-10											
0.01572	-8.43E-10											
0.01574	-8.21E-10											
0.01576	-7.91E-10											
0.01578	-8.16E-10											
0.0158	-8.37E-10											
0.01582	-8.55E-10											
0.01584	-8.46E-10											
0.01586	-8.41E-10											
0.01588	-8.40E-10											
0.0159	-8.37E-10											
0.01592	-8.35E-10											
0.01594	-8.14E-10											
0.01596	-8.28E-10											
0.01598	-8.47E-10											
0.016	-8.41E-10											
0.01602	-8.38E-10											
0.01604	-8.33E-10											
0.01606	-8.39E-10											
0.01608	-8.35E-10											
0.0161	-8.28E-10											
0.01612	-8.18E-10											
0.01614	-8.01E-10											
0.01616	-8.05E-10											
0.01618	-8.08E-10											
0.0162	-8.20E-10											
0.01622	-8.16E-10											
0.01624	-8.13E-10											
0.01626	-8.28E-10											
0.01628	-8.28E-10											
0.0163	-8.07E-10											
0.01632	-8.05E-10											
0.01634	-8.12E-10											
0.01636	-8.42E-10											
0.01638	-8.66E-10											
0.0164	-8.69E-10											
0.01642	-8.69E-10											
0.01644	-8.49E-10											
0.01646	-8.24E-10											
0.01648	-8.15E-10											
0.0165	-8.15E-10											
0.01652	-8.12E-10											
0.01654	-8.08E-10											
0.01656	-8.06E-10											
0.01658	-8.05E-10											
0.0166	-8.02E-10											
0.01662	-8.00E-10											
0.01664	-8.00E-10											
0.01666	-8.08E-10											
0.01668	-8.09E-10											
0.0167	-8.12E-10											
0.01672	-8.24E-10											
0.01674	-8.24E-10											
0.01676	-8.21E-10											
0.01678	-8.10E-10											
0.0168	-8.11E-10											
0.01682	-8.24E-10											
0.01684	-8.29E-10											
0.01686	-8.23E-10											
0.01688	-8.24E-10											
0.0169	-8.25E-10											
0.01692	-8.20E-10											
0.01694	-8.23E-10											
0.01696	-8.27E-10											
0.01698	-8.20E-10											
0.017	-8.32E-10											
0.01702	-8.30E-10											
0.01704	-8.46E-10											
0.01706	-8.59E-10											
0.01708	-8.40E-10											
0.0171	-8.33E-10											
0.01712	-8.33E-10											
0.01714	-8.24E-10											
0.01716	-8.02E-10											
0.01718	-7.86E-10											
0.0172	-7.66E-10											
0.01722	-7.65E-10											
0.01724	-7.72E-10											
0.01726	-7.91E-10											
0.01728	-7.94E-10											
0.0173	-7.97E-10											
0.01732	-7.96E-10											
0.01734	-8.03E-10											
0.01736	-8.09E-10											
0.01738	-8.08E-10											
0.0174	-8.17E-10											
0.01742	-8.25E-10											
0.01744	-8.22E-10											
0.01746	-8.16E-10											
0.01748	-8.23E-10											
0.0175	-8.27E-10											
0.01752	-8.29E-10											
0.01754	-8.00E-10											
0.01756	-7.93E-10											
0.01758	-8.00E-10											
0.0176	-8.14E-10											
0.01762	-8.11E-10											
0.01764	-8.12E-10											
0.01766	-8.32E-10											
0.01768	-8.10E-10											
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
